0-sad 1-disturbed 2-happy 3-excited,0-irresponsible 1-don't respect 2-Shows respect 3-Responsible,0-Unconfident 1-don't belives 2-belives 3-very Confident,0-selfish and unregular 1-Undisciplined 2-Good attitude 3-disciplined,0-lack of communication 1-bad softskills 2-good softskills 3-good communication,0-bad social acts 1-good social acts,imageslabels
1,1,1,1,2,0,m06-031-s08-00.png
1,1,1,1,1,1,m06-031-s08-01.png
1,1,1,1,1,1,m06-031-s09-00.png
3,1,1,1,2,0,m06-031-s09-01.png
3,1,1,1,2,0,m06-042-s00-00.png
1,1,1,1,1,1,m06-042-s00-01.png
3,2,2,1,2,0,m06-042-s01-00.png
3,1,1,1,1,1,m06-042-s01-01.png
3,1,1,1,1,1,m06-042-s02-00.png
3,1,1,1,1,1,m06-042-s02-01.png
1,1,1,1,2,0,m06-042-s03-00.png
3,1,1,1,1,1,m06-042-s03-01.png
3,1,1,1,1,1,m06-042-s04-00.png
1,1,1,1,1,1,m06-048-s00-00.png
3,1,1,1,1,1,m06-048-s00-01.png
3,1,1,1,1,1,m06-048-s01-00.png
3,1,1,1,1,1,m06-048-s01-01.png
1,1,1,1,1,1,m06-048-s01-02.png
1,1,1,1,2,0,m06-048-s02-00.png
3,1,1,1,1,1,m06-048-s02-01.png
1,1,1,1,1,1,m06-048-s03-00.png
3,1,1,1,2,0,m06-048-s04-00.png
1,1,1,1,2,0,m06-048-s05-00.png
3,1,1,1,1,1,m06-048-s05-01.png
3,1,1,1,2,0,m06-048-s06-00.png
1,1,1,1,1,1,m06-048-s06-01.png
1,2,2,1,2,0,m06-056-s00-00.png
1,1,1,1,1,1,m06-056-s01-00.png
1,1,1,1,2,0,m06-056-s02-00.png
3,1,1,1,1,1,m06-056-s03-00.png
3,1,1,1,2,0,m06-056-s04-00.png
3,1,1,1,2,0,m06-056-s04-01.png
3,1,1,1,1,1,m06-056-s05-00.png
3,1,1,1,1,1,m06-056-s06-00.png
3,1,1,1,1,1,m06-056-s06-01.png
3,1,1,1,1,1,m06-056-s07-00.png
3,2,2,1,2,0,m06-056-s07-01.png
1,1,1,1,1,1,m06-056-s08-00.png
3,1,1,1,1,1,m06-056-s08-01.png
3,1,1,1,2,0,m06-056-s09-00.png
3,0,0,1,1,0,m06-067-s00-00.png
3,1,1,1,2,0,m06-067-s01-00.png
1,1,2,3,1,1,m06-067-s01-01.png
1,1,1,1,1,1,m06-067-s02-00.png
3,1,1,1,1,1,m06-067-s02-01.png
1,0,0,1,1,0,m06-067-s03-00.png
1,0,0,1,0,1,m06-067-s03-01.png
1,1,1,1,1,1,m06-067-s04-00.png
3,1,1,1,1,1,m06-067-s04-01.png
3,1,1,1,1,1,m06-067-s05-00.png
3,1,1,1,1,1,m06-067-s06-00.png
3,1,1,1,2,0,m06-067-s06-01.png
3,1,1,1,1,1,m06-067-s07-00.png
3,1,1,1,1,1,m06-067-s07-01.png
3,2,2,1,3,1,m06-076-s00-00.png
1,1,1,1,1,1,m06-076-s01-00.png
3,0,0,1,0,1,m06-076-s01-01.png
3,1,1,1,1,1,m06-076-s02-00.png
3,1,1,1,1,1,m06-076-s02-01.png
1,1,1,1,1,1,m06-076-s02-02.png
3,1,1,1,1,1,m06-076-s03-00.png
3,1,1,1,2,0,m06-076-s04-00.png
1,1,1,1,1,1,m06-076-s05-00.png
1,1,1,1,1,1,m06-076-s05-01.png
3,1,1,1,2,0,m06-076-s05-02.png
1,1,1,1,1,1,m06-083-s00-00.png
3,1,1,1,1,1,m06-083-s01-00.png
1,1,1,1,2,0,m06-083-s01-01.png
1,1,1,1,1,1,m06-083-s02-00.png
1,1,1,1,1,1,m06-083-s03-00.png
3,1,1,1,1,1,m06-083-s03-01.png
3,1,1,1,1,1,m06-083-s03-02.png
3,1,1,1,1,1,m06-083-s04-00.png
3,1,1,1,1,1,m06-083-s04-01.png
1,1,1,1,1,1,m06-083-s05-00.png
3,1,1,1,1,1,m06-083-s05-01.png
3,1,1,1,1,1,m06-083-s06-00.png
3,1,1,1,1,1,m06-083-s06-01.png
1,1,1,1,2,0,m06-091-s00-00.png
1,1,1,1,2,0,m06-091-s01-00.png
1,1,1,1,1,1,m06-091-s01-01.png
3,1,1,1,1,1,m06-091-s01-02.png
3,1,1,1,1,1,m06-091-s02-00.png
3,1,1,1,1,1,m06-091-s02-01.png
3,1,1,1,1,1,m06-091-s03-00.png
3,1,1,1,1,1,m06-091-s04-00.png
3,1,1,1,1,1,m06-091-s04-01.png
3,1,1,1,1,1,m06-091-s05-00.png
1,1,1,1,2,0,m06-091-s05-01.png
1,1,1,1,1,1,m06-098-s00-00.png
3,1,1,1,1,1,m06-098-s01-00.png
1,2,2,1,2,0,m06-098-s01-01.png
1,1,1,1,1,1,m06-098-s02-00.png
3,2,2,1,2,0,m06-098-s02-01.png
3,1,1,1,1,1,m06-098-s03-00.png
3,1,1,1,1,1,m06-098-s04-00.png
3,2,2,1,2,0,m06-098-s04-01.png
3,1,1,1,1,1,m06-098-s05-00.png
3,1,1,1,1,1,m06-098-s06-00.png
3,1,1,1,2,0,m06-098-s06-01.png
1,1,1,1,1,1,m06-098-s06-02.png
3,0,0,1,0,1,m06-098-s06-03.png
3,1,1,1,1,1,m06-106-s00-00.png
1,1,1,1,1,1,m06-106-s00-01.png
1,1,1,1,2,0,m06-106-s00-02.png
1,1,1,1,1,1,m06-106-s01-00.png
3,1,1,1,2,0,m06-106-s01-01.png
1,1,1,1,1,1,m06-106-s02-00.png
3,1,1,1,1,1,m06-106-s02-01.png
1,1,1,1,1,1,m06-106-s03-00.png
3,1,1,1,1,1,m06-106-s03-01.png
1,1,2,3,2,0,m06-106-s03-02.png
1,2,2,3,2,0,m06-106-s04-00.png
3,2,2,3,2,0,m06-106-s04-01.png
1,2,2,3,2,0,m06-106-s04-02.png
1,2,2,3,2,0,m06-106-s04-03.png
1,2,2,3,2,0,modelc2c
3,1,2,3,1,1,modeldiscipline
1,2,2,3,1,1,modelEmotion
1,2,2,3,1,1,modelmental
3,3,3,3,2,0,modelmodesty
3,2,2,3,2,0,modelsocial
1,2,2,3,1,1,n02-098-s00-00.png
3,2,3,3,2,0,n02-098-s00-01.png
1,1,1,1,2,0,n02-098-s01-00.png
3,1,1,1,1,1,n02-098-s01-01.png
3,1,1,1,2,0,n02-098-s01-02.png
3,1,1,1,2,0,n02-098-s02-00.png
3,2,2,3,1,1,n02-098-s02-01.png
3,2,2,3,1,1,n02-098-s02-02.png
3,1,2,3,2,0,n02-098-s03-00.png
3,1,1,1,2,0,n02-098-s03-01.png
3,1,1,1,2,0,n02-098-s04-00.png
3,1,1,1,1,1,n02-098-s04-01.png
3,1,1,1,2,0,n02-104-s00-00.png
3,1,1,1,1,1,n02-104-s01-00.png
3,1,1,1,2,0,n02-104-s01-01.png
3,1,1,1,2,0,n02-104-s02-00.png
3,2,2,3,2,0,n02-104-s02-01.png
3,0,1,3,0,1,n02-104-s02-02.png
3,1,1,1,1,1,n02-104-s02-03.png
3,1,1,1,1,1,n02-104-s03-00.png
3,1,1,1,1,1,n02-104-s03-01.png
3,1,1,1,2,0,n02-104-s03-02.png
3,1,1,1,2,0,n02-104-s03-03.png
3,1,1,1,2,0,n02-109-s00-00.png
3,1,1,1,2,0,n02-109-s00-01.png
3,1,1,1,2,0,n02-109-s00-02.png
3,2,1,1,2,0,n02-109-s01-00.png
3,1,2,3,2,0,n02-109-s01-01.png
3,1,1,1,2,0,n02-109-s02-00.png
1,3,2,1,2,0,n02-109-s02-01.png
3,1,2,3,2,0,n02-109-s03-00.png
3,2,1,1,2,0,n02-109-s03-01.png
3,0,0,1,1,0,n02-114-s00-00.png
1,1,1,1,2,0,n02-114-s00-01.png
1,2,1,1,2,0,n02-114-s01-00.png
3,3,2,1,2,0,n02-114-s02-00.png
1,2,2,3,2,0,n02-114-s02-01.png
1,2,2,3,2,0,n02-114-s02-02.png
3,1,0,1,1,0,n02-114-s02-03.png
1,2,1,1,1,1,n02-114-s02-04.png
3,2,1,1,2,0,n02-114-s03-00.png
1,2,1,1,2,0,n02-114-s04-00.png
1,1,1,1,2,0,n02-114-s04-01.png
1,2,2,1,2,0,n02-114-s04-02.png
1,2,1,1,2,0,n02-114-s04-03.png
3,1,1,1,2,0,n02-120-s00-00.png
3,1,1,1,2,0,n02-120-s00-01.png
1,1,1,1,2,0,n02-120-s00-02.png
3,1,1,1,2,0,n02-120-s01-00.png
3,2,1,1,2,0,n02-120-s01-01.png
1,1,1,1,2,0,n02-120-s01-02.png
3,2,1,1,2,0,n02-120-s02-00.png
3,1,1,1,2,0,n02-120-s03-00.png
3,1,1,1,2,0,n02-120-s04-00.png
3,0,0,1,1,0,n02-120-s05-00.png
1,1,1,1,2,0,n02-120-s05-01.png
3,1,2,3,1,1,n02-127-s00-00.png
1,2,2,3,2,0,n02-127-s00-01.png
3,2,2,3,1,1,n02-127-s01-00.png
1,2,2,3,1,1,n02-127-s01-01.png
3,2,1,1,1,1,n02-127-s02-00.png
3,2,2,3,1,1,n02-127-s02-01.png
1,1,1,3,0,1,n02-127-s03-00.png
1,2,2,3,1,1,n02-127-s03-01.png
1,1,1,3,0,1,n02-127-s04-00.png
1,2,2,3,1,1,n02-127-s04-01.png
3,2,1,1,2,0,n02-127-s04-02.png
3,2,2,3,1,1,n06-074-s00-00.png
3,2,1,1,1,1,n06-074-s01-00.png
1,2,2,3,1,1,n06-074-s01-01.png
1,1,2,3,1,1,n06-074-s01-02.png
3,1,1,3,0,1,n06-074-s02-00.png
1,2,2,3,1,1,n06-074-s02-01.png
3,3,3,3,3,1,n06-074-s02-02.png
3,1,2,3,1,1,n06-074-s03-00.png
3,2,2,3,1,1,n06-074-s04-00.png
1,2,2,3,1,1,n06-074-s04-01.png
3,2,1,1,1,1,n06-074-s05-00.png
3,3,2,1,3,1,n06-074-s06-00.png
3,2,2,3,1,1,n06-074-s06-01.png
3,2,2,3,1,1,n06-082-s00-00.png
1,2,2,3,1,1,n06-082-s01-00.png
3,2,2,3,1,1,n06-082-s02-00.png
1,2,2,3,1,1,n06-082-s02-01.png
1,2,2,3,1,1,n06-082-s03-00.png
1,2,2,3,1,1,n06-082-s04-00.png
3,2,2,3,1,1,n06-082-s04-01.png
3,2,2,3,1,1,n06-082-s04-02.png
1,2,2,3,1,1,n06-082-s05-00.png
3,2,2,3,1,1,n06-082-s06-00.png
1,2,2,3,1,1,n06-082-s06-01.png
1,2,1,1,2,0,n06-082-s07-00.png
3,2,2,3,2,0,n06-082-s08-00.png
3,2,1,1,1,1,n06-082-s08-01.png
3,2,2,3,1,1,n06-082-s08-02.png
1,2,1,1,1,1,n06-092-s00-00.png
1,2,2,3,1,1,n06-092-s01-00.png
1,2,1,1,1,1,n06-092-s01-01.png
1,1,1,3,0,1,n06-092-s02-00.png
1,1,2,3,1,1,n06-092-s02-01.png
3,2,2,3,1,1,n06-092-s03-00.png
1,2,2,3,1,1,n06-092-s03-01.png
1,1,0,1,0,1,n06-092-s04-00.png
3,2,2,3,1,1,n06-092-s04-01.png
3,3,2,1,3,1,n06-092-s05-00.png
1,2,2,3,1,1,n06-092-s05-01.png
3,2,2,3,1,1,n06-092-s06-00.png
3,2,2,3,1,1,n06-092-s06-01.png
1,2,2,3,1,1,n06-092-s06-02.png
1,2,2,3,2,0,n06-100-s00-00.png
1,2,1,1,1,1,n06-100-s00-01.png
3,2,3,3,3,1,n06-100-s01-00.png
3,3,2,1,2,0,n06-100-s01-01.png
3,2,1,1,1,1,n06-100-s02-00.png
3,2,2,3,1,1,n06-100-s03-00.png
3,1,2,3,1,1,n06-100-s03-01.png
3,2,2,3,1,1,n06-100-s04-00.png
1,2,2,3,1,1,n06-100-s04-01.png
3,2,2,3,1,1,n06-100-s04-02.png
1,2,2,3,1,1,n06-100-s05-00.png
3,2,2,3,1,1,n06-100-s06-00.png
3,1,2,3,1,1,n06-100-s07-00.png
1,2,2,3,2,0,n06-100-s08-00.png
3,2,2,3,1,1,n06-100-s09-00.png
1,3,3,3,3,1,n06-100-s09-01.png
3,1,2,3,1,1,n06-100-s09-02.png
1,2,1,1,2,0,n06-111-s00-00.png
3,2,2,3,1,1,n06-111-s01-00.png
3,3,2,1,3,1,n06-111-s01-01.png
1,1,1,1,1,1,n06-111-s02-00.png
1,2,2,3,1,1,n06-111-s02-01.png
1,2,2,3,2,0,n06-111-s03-00.png
1,3,2,1,3,1,n06-111-s03-01.png
1,3,3,3,3,1,n06-111-s04-00.png
1,2,2,3,1,1,n06-111-s04-01.png
3,2,1,1,1,1,n06-111-s04-02.png
1,2,2,3,1,1,n06-111-s05-00.png
1,3,3,3,2,0,n06-111-s06-00.png
3,3,2,1,3,1,n06-111-s06-01.png
3,2,2,3,1,1,n06-111-s06-02.png
3,2,1,1,1,1,n06-119-s00-00.png
3,2,2,3,1,1,n06-119-s00-01.png
3,2,2,3,1,1,n06-119-s00-02.png
3,2,2,3,1,1,n06-119-s01-00.png
1,2,2,3,1,1,n06-119-s01-01.png
3,2,2,3,1,1,n06-119-s01-02.png
1,3,3,3,2,0,n06-119-s02-00.png
3,2,1,1,1,1,n06-119-s02-01.png
3,2,2,3,1,1,n06-119-s02-02.png
3,1,1,1,1,1,n06-123-s00-00.png
1,3,3,3,2,0,n06-123-s00-01.png
3,2,1,1,1,1,n06-123-s01-00.png
3,2,2,3,1,1,n06-123-s01-01.png
3,2,2,3,1,1,n06-123-s02-00.png
3,1,1,3,0,1,n06-123-s02-01.png
3,1,1,3,0,1,n06-123-s02-02.png
1,1,1,3,0,1,n06-123-s02-03.png
1,1,2,3,1,1,n06-123-s03-00.png
1,2,2,3,1,1,n06-123-s03-01.png
3,1,1,3,0,1,n06-123-s03-02.png
1,2,2,3,1,1,n06-123-s03-03.png
3,2,2,3,1,1,n06-123-s03-04.png
1,2,1,1,2,0,n06-128-s00-00.png
1,1,1,3,0,1,n06-128-s00-01.png
3,2,2,3,1,1,n06-128-s01-00.png
1,2,2,3,1,1,n06-128-s01-01.png
3,2,2,3,1,1,n06-128-s01-02.png
1,2,1,1,1,1,n06-128-s02-00.png
3,2,1,1,1,1,n06-128-s02-01.png
1,3,3,3,2,0,n06-128-s03-00.png
3,1,0,1,0,1,n06-128-s03-01.png
3,2,2,3,1,1,n06-128-s03-02.png
3,2,1,1,1,1,n06-133-s00-00.png
3,2,1,1,1,1,n06-133-s01-00.png
1,2,1,1,1,1,n06-133-s01-01.png
1,2,1,1,1,1,n06-133-s01-02.png
1,2,2,3,1,1,n06-133-s01-03.png
1,1,2,3,1,1,n06-133-s02-00.png
1,1,1,1,1,1,n06-133-s02-01.png
1,2,1,1,1,1,n06-133-s03-00.png
1,2,2,3,2,0,n06-133-s03-01.png
3,2,1,1,1,1,n06-133-s04-00.png
1,2,2,3,1,1,n06-133-s04-01.png
1,2,2,3,1,1,n06-133-s05-00.png
3,2,2,3,2,0,n06-133-s05-01.png
1,1,0,1,0,1,n06-133-s05-02.png
1,3,2,1,3,1,n06-140-s00-00.png
1,2,3,3,2,0,n06-140-s01-00.png
3,2,2,3,1,1,n06-140-s01-01.png
3,2,2,3,1,1,n06-140-s02-00.png
1,2,2,3,1,1,n06-140-s02-01.png
1,2,2,3,1,1,n06-140-s02-02.png
3,2,2,3,1,1,n06-140-s03-00.png
1,2,1,1,1,1,n06-140-s04-00.png
3,2,2,3,1,1,n06-140-s04-01.png
1,3,3,3,2,0,n06-140-s05-00.png
1,1,1,3,0,1,n06-140-s05-01.png
3,2,2,3,2,0,n06-140-s05-02.png
3,2,2,3,1,1,n06-140-s06-00.png
1,1,1,3,0,1,n06-140-s06-01.png
3,2,2,3,1,1,n06-148-s00-00.png
1,2,2,3,1,1,n06-148-s00-01.png
1,2,2,3,1,1,n06-148-s01-00.png
1,2,2,3,1,1,n06-148-s02-00.png
3,2,2,3,2,0,n06-148-s02-01.png
3,2,1,1,1,1,n06-148-s02-02.png
3,1,0,1,0,1,n06-148-s03-00.png
3,2,2,3,1,1,n06-148-s03-01.png
1,2,2,3,1,1,n06-148-s04-00.png
1,2,2,3,1,1,n06-148-s04-01.png
1,2,2,3,2,0,n06-148-s05-00.png
1,1,1,3,0,1,n06-148-s05-01.png
1,2,2,3,2,0,n06-148-s06-00.png
1,2,1,1,1,1,n06-148-s06-01.png
1,2,2,3,1,1,n06-156-s00-00.png
1,2,1,1,1,1,n06-156-s01-00.png
1,2,2,3,2,0,n06-156-s01-01.png
1,2,1,1,1,1,n06-156-s01-02.png
1,2,2,3,2,0,n06-156-s02-00.png
1,1,1,3,1,0,n06-156-s03-00.png
1,3,3,3,3,1,n06-156-s03-01.png
3,1,1,3,1,0,n06-156-s04-00.png
3,1,1,3,1,0,n06-156-s04-01.png
1,1,1,3,0,1,n06-156-s05-00.png
1,1,1,3,0,1,n06-156-s05-01.png
1,1,1,3,0,1,n06-163-s00-00.png
1,2,2,3,1,1,n06-163-s00-01.png
3,2,1,1,1,1,n06-163-s01-00.png
3,2,2,3,1,1,n06-163-s01-01.png
3,2,2,3,1,1,n06-163-s01-02.png
3,1,2,3,1,1,n06-163-s02-00.png
3,2,2,3,1,1,n06-163-s02-01.png
3,2,2,3,1,1,n06-163-s02-02.png
1,2,1,1,2,0,n06-163-s03-00.png
3,2,2,3,1,1,n06-163-s03-01.png
1,1,1,3,0,1,n06-163-s04-00.png
3,2,2,3,1,1,n06-163-s04-01.png
3,2,2,3,1,1,n06-163-s04-02.png
3,2,2,3,1,1,n06-163-s04-03.png
1,2,1,1,1,1,n06-169-s00-00.png
1,2,2,3,1,1,n06-169-s00-01.png
1,2,2,3,2,0,n06-169-s00-02.png
3,1,1,3,1,0,n06-169-s00-03.png
1,2,2,3,1,1,n06-169-s01-00.png
3,1,1,3,1,0,n06-169-s02-00.png
1,2,2,3,1,1,n06-169-s02-01.png
1,2,2,3,1,1,n06-169-s03-00.png
3,1,1,3,1,0,n06-169-s03-01.png
3,1,1,3,0,1,n06-169-s03-02.png
3,2,2,3,2,0,n06-169-s04-00.png
3,2,2,3,1,1,n06-169-s04-01.png
1,2,1,1,1,1,n06-169-s04-02.png
1,2,2,3,2,0,n06-175-s00-00.png
1,2,1,1,1,1,n06-175-s01-00.png
1,2,2,3,1,1,n06-175-s02-00.png
1,2,2,3,2,0,n06-175-s02-01.png
1,2,1,1,1,1,n06-175-s02-02.png
3,2,2,3,1,1,n06-175-s02-03.png
3,2,2,3,1,1,n06-175-s03-00.png
1,1,1,3,0,1,n06-175-s03-01.png
3,2,2,3,2,0,n06-175-s04-00.png
3,1,1,3,0,1,n06-175-s05-00.png
3,2,2,3,1,1,n06-175-s05-01.png
1,2,2,3,2,0,n06-175-s05-02.png
3,1,1,3,1,0,n06-182-s00-00.png
3,2,2,3,1,1,n06-182-s00-01.png
3,2,1,1,2,0,n06-182-s01-00.png
3,2,2,3,2,0,n06-182-s01-01.png
3,2,1,1,1,1,n06-182-s01-02.png
1,2,2,3,1,1,n06-182-s01-03.png
3,1,1,3,0,1,n06-182-s01-04.png
1,2,2,3,1,1,n06-182-s01-05.png
3,2,2,3,2,0,n06-182-s02-00.png
1,2,2,3,1,1,n06-182-s02-01.png
1,1,1,3,1,0,n06-186-s00-00.png
1,2,2,3,1,1,n06-186-s01-00.png
1,2,2,3,1,1,n06-186-s01-01.png
3,3,3,3,2,0,n06-186-s02-00.png
1,3,3,3,2,0,n06-186-s02-01.png
3,2,2,3,2,0,n06-186-s03-00.png
1,1,1,3,0,1,n06-186-s03-01.png
3,1,0,1,1,0,n06-186-s04-00.png
3,1,0,1,0,1,n06-186-s04-01.png
3,2,2,3,1,1,n06-186-s05-00.png
1,2,2,3,2,0,n06-186-s05-01.png
3,2,2,3,1,1,n06-186-s05-02.png
1,1,1,3,0,1,n06-186-s06-00.png
3,2,1,1,1,1,n06-186-s06-01.png
3,2,1,1,2,0,n06-194-s00-00.png
3,2,2,3,1,1,n06-194-s00-01.png
1,2,2,3,1,1,n06-194-s01-00.png
1,2,2,3,1,1,n06-194-s01-01.png
1,2,1,1,1,1,n06-194-s02-00.png
3,2,2,3,1,1,n06-194-s02-01.png
3,2,2,3,2,0,n06-194-s03-00.png
1,2,2,3,1,1,n06-194-s03-01.png
3,1,1,3,0,1,n06-194-s04-00.png
3,2,1,1,1,1,n06-194-s04-01.png
1,2,2,3,1,1,n06-194-s04-02.png
3,1,0,1,0,1,n06-194-s04-03.png
1,2,2,3,1,1,n06-194-s05-00.png
3,2,2,3,1,1,n06-201-s00-00.png
3,2,2,3,1,1,n06-201-s00-01.png
1,2,2,3,2,0,n06-201-s00-02.png
1,2,2,3,2,0,n06-201-s00-03.png
1,2,2,3,1,1,n06-201-s01-00.png
1,2,2,3,2,0,n06-201-s01-01.png
1,2,2,3,2,0,n06-201-s02-00.png
1,2,2,3,1,1,n06-201-s02-01.png
1,2,2,3,1,1,n06-201-s02-02.png
3,1,2,3,1,1,n06-201-s03-00.png
3,1,2,3,2,0,n06-201-s03-01.png
3,1,1,1,1,1,p03-057-s00-00.png
3,2,2,3,2,0,p03-057-s01-00.png
3,2,2,3,2,0,p03-057-s02-00.png
1,2,2,3,2,0,p03-057-s03-00.png
1,2,2,3,1,1,p03-057-s03-01.png
3,1,2,3,2,0,p03-057-s04-00.png
3,2,2,3,2,0,p03-057-s05-00.png
1,2,2,3,2,0,p03-057-s05-01.png
1,2,2,3,1,1,p03-057-s06-00.png
1,2,2,3,2,0,p03-057-s07-00.png
1,2,2,3,2,0,p03-057-s08-00.png
3,2,2,3,2,0,p03-057-s08-01.png
1,2,2,3,1,1,p03-057-s09-00.png
3,2,2,3,2,0,p03-057-s10-00.png
3,1,2,3,2,0,p03-057-s10-01.png
1,2,2,3,2,0,p03-087-s00-00.png
3,2,2,3,1,1,p03-087-s01-00.png
1,1,2,3,2,0,p03-087-s01-01.png
3,2,2,3,2,0,p03-087-s01-02.png
3,2,2,3,1,1,p03-087-s01-03.png
1,2,2,3,1,1,p03-087-s02-00.png
1,1,2,3,1,1,p03-087-s02-01.png
3,1,1,1,1,1,p03-087-s03-00.png
1,0,1,3,1,0,p03-087-s03-01.png
3,0,1,3,1,0,p03-087-s03-02.png
1,1,2,3,2,0,p03-087-s04-00.png
1,1,2,3,2,0,p03-087-s04-01.png
3,2,3,3,2,0,p03-087-s05-00.png
1,1,2,3,2,0,p03-087-s06-00.png
1,2,2,3,2,0,p03-087-s07-00.png
1,1,2,3,1,1,p03-087-s07-01.png
1,2,2,3,2,0,p03-087-s07-02.png
3,1,2,3,1,1,p03-096-s00-00.png
3,2,2,3,1,1,p03-096-s01-00.png
1,2,2,3,2,0,p03-096-s01-01.png
3,2,2,3,1,1,p03-096-s02-00.png
1,2,2,3,2,0,p03-096-s02-01.png
1,2,2,3,2,0,p03-096-s03-00.png
3,2,2,3,1,1,p03-096-s03-01.png
1,1,2,3,2,0,p03-096-s03-02.png
1,2,2,3,1,1,p03-096-s03-03.png
1,2,2,3,1,1,p03-096-s04-00.png
1,2,2,3,2,0,p03-096-s04-01.png
1,2,2,3,1,1,p03-096-s05-00.png
1,2,2,3,2,0,p03-096-s05-01.png
1,2,2,3,2,0,p03-096-s05-02.png
3,2,2,3,1,1,p03-103-s00-00.png
3,2,2,3,1,1,p03-103-s01-00.png
1,2,2,3,2,0,p03-103-s02-00.png
3,2,2,3,2,0,p03-103-s02-01.png
3,1,2,3,2,0,p03-103-s03-00.png
1,2,2,3,2,0,p03-103-s03-01.png
1,2,2,3,2,0,p03-103-s04-00.png
1,1,2,3,2,0,p03-103-s05-00.png
3,2,2,3,2,0,p03-103-s05-01.png
1,2,2,3,2,0,p03-103-s06-00.png
1,2,2,3,2,0,p03-103-s06-01.png
1,2,2,3,2,0,p03-103-s07-00.png
1,2,2,3,2,0,p03-112-s00-00.png
1,2,2,3,1,1,p03-112-s00-01.png
1,2,2,3,2,0,p03-112-s01-00.png
1,2,2,3,2,0,p03-112-s01-01.png
1,2,2,3,2,0,p03-112-s02-00.png
1,2,2,3,2,0,p03-112-s02-01.png
1,3,3,3,2,0,p03-112-s03-00.png
3,2,1,1,2,0,p03-112-s04-00.png
1,2,2,3,2,0,p03-112-s04-01.png
1,2,2,3,2,0,p03-112-s05-00.png
3,2,2,3,2,0,p03-112-s05-01.png
1,2,1,1,2,0,p03-112-s06-00.png
3,2,2,3,1,1,p03-112-s07-00.png
1,2,2,3,2,0,p03-112-s07-01.png
1,2,2,3,2,0,p03-112-s07-02.png
3,2,1,1,2,0,p03-112-s07-03.png
3,2,1,1,2,0,p06-030-s00-00.png
3,2,2,3,2,0,p06-030-s00-01.png
3,2,2,3,2,0,p06-030-s01-00.png
1,2,1,1,2,0,p06-030-s02-00.png
1,2,2,3,2,0,p06-030-s02-01.png
1,2,1,1,2,0,p06-030-s03-00.png
1,3,3,3,2,0,p06-030-s03-01.png
1,3,2,1,2,0,p06-030-s04-00.png
1,2,1,1,2,0,p06-030-s05-00.png
3,2,1,1,2,0,p06-030-s06-00.png
1,2,2,3,2,0,p06-030-s07-00.png
1,3,3,3,2,0,p06-030-s08-00.png
3,2,2,3,2,0,p06-030-s08-01.png
3,2,1,1,2,0,p06-030-s09-00.png
3,2,2,3,2,0,p06-030-s09-01.png
3,2,2,3,2,0,p06-030-s10-00.png
3,3,3,3,2,0,p06-030-s10-01.png
1,2,2,3,2,0,p06-042-s00-00.png
1,2,2,3,2,0,p06-042-s00-01.png
1,2,2,3,2,0,p06-042-s00-02.png
1,2,2,3,2,0,p06-042-s00-03.png
1,2,2,3,2,0,p06-042-s01-00.png
1,2,2,3,2,0,p06-042-s01-01.png
1,2,1,1,2,0,p06-042-s02-00.png
3,2,2,3,2,0,p06-042-s02-01.png
3,2,1,1,2,0,p06-042-s02-02.png
1,2,2,3,2,0,p06-042-s03-00.png
1,2,1,1,2,0,p06-042-s03-01.png
3,1,2,3,2,0,p06-042-s03-02.png
3,0,1,3,1,0,p06-042-s03-03.png
3,3,3,3,2,0,p06-047-s00-00.png
3,2,1,1,2,0,p06-047-s00-01.png
1,3,3,3,2,0,p06-047-s01-00.png
1,2,2,3,2,0,p06-047-s01-01.png
3,2,2,3,2,0,p06-047-s01-02.png
3,2,2,3,2,0,p06-047-s01-03.png
3,2,1,1,2,0,p06-047-s02-00.png
3,1,2,3,2,0,p06-047-s02-01.png
3,2,1,1,2,0,p06-047-s02-02.png
1,2,1,1,2,0,p06-047-s02-03.png
3,2,1,1,2,0,p06-047-s02-04.png
3,2,2,3,2,0,p06-047-s03-00.png
3,2,2,3,2,0,p06-047-s03-02.png
1,1,0,1,1,0,p06-052-s00-00.png
3,2,2,3,2,0,p06-052-s00-01.png
3,3,2,1,2,0,p06-052-s01-00.png
3,2,2,3,2,0,p06-052-s01-01.png
1,2,2,3,2,0,p06-052-s01-02.png
3,1,1,3,1,0,p06-052-s01-03.png
3,2,2,3,2,0,p06-052-s02-00.png
3,2,2,3,2,0,p06-052-s03-00.png
3,2,1,1,2,0,p06-052-s03-01.png
1,1,2,3,2,0,p06-052-s03-02.png
3,2,2,1,2,0,p06-052-s04-00.png
1,1,1,1,2,0,p06-052-s04-01.png
1,1,2,3,2,0,p06-058-s00-00.png
3,1,1,1,2,0,p06-058-s01-00.png
3,1,1,1,2,0,p06-058-s01-01.png
1,1,1,1,2,0,p06-058-s01-02.png
1,1,1,1,2,0,p06-058-s02-00.png
3,1,1,1,2,0,p06-058-s02-01.png
3,1,1,1,2,0,p06-058-s03-00.png
3,1,1,1,2,0,p06-058-s04-00.png
1,1,1,1,2,0,p06-058-s04-01.png
3,1,1,1,2,0,p06-058-s05-00.png
1,1,1,1,2,0,p06-058-s05-01.png
3,1,1,1,2,0,p06-058-s05-02.png
3,1,1,1,2,0,p06-058-s06-00.png
1,1,2,3,2,0,p06-058-s06-01.png
